Sentence,Informal_15
Ballouhey exists mainly in Isère in Paris as well as in France and South Africa .,"Ballouhey is tucked away in Isère back east eastwards and is now based mainly southward primarily eastbound and mostly south-east ward and also resides largely north east again being Ballolihey somewhere 'outside' Paris - not only Paris, France but also south Africa..."
It will be high with a long wall and capacity .,"WALL HEADS: It will be high, long and have a long wall and 40,000 cubic feet."
"Education in Alabama consists of secondary and primary schools in Alabama , including the University of Alabama , private colleges , and public and private schools .","Alabama also counts public and private schools coextensorily 300 secondary and primary schools in the state – the university of Alabama, the bicameral Alabama system of education (UMPS) - and a total of 501(c)+ secondary schools, consisting almost all but not part srpt, transcribed from state code and state of theudature school systems (primarily geared primarily toward educating children"
"The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .","Nickelodeon ( New Zealand, Australia ) premiered the hit-and-ta-miss TV show on April 18, the series' Australian time-sharing telecast STARS: Australia premiere premiere - episode 00:00 ET, ABC HK 00:01 AM ET 05 AM PT FINAL – Australia premier 01."
"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .","Geelong was re-enactment HK ( Tiger Rose) by Willard Mack based off a 1917 play written and directed by George Fitzmaurice - the film is premise-based & starring George Fraser, director of Operation Runaway, and writer/director/showman of the Broadway play  Grapevine ''Rump's' Y XuANG (2000), originating from HY"
"The version of Mahabharata written by the Odia - poet Sarala Dasa tells the legend of Navagunjara , no other has the story .","Mahabharata'S Odia - Poet Sarala Dasa tells the story of Navagunjara's legend, and nobody else can tell it..."
"Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .","Vempati Chinna Satyam ( 2  5 ), also known as Veepati ( 10) Chiunnan (October 15 – 1929 & July 29 ; 2012)) was an Indian dance guru and master and founder renowned in the classical world of Kuchipudi dance form (wie the chintas of the dance genre, aka kotia or koioshwar"
Lee Hi is a South Korean singer under YG Entertainment .,"Song Song of YG Entertainment Lee Hi is a south Korean born pop star and south south east coaster based singer - his profession calling is south Korea he is also sung by XING dynasty, renowned songwriter KKONG, and rapper RYAN KUKUWAI."
"Variants of this method produce good numerical approximations for the many exponents when critical terms are included , in both two and three dimensions .","A good approximATIONS numericales can be attuned numerically (depending on their input) enumeration-wise for many exponents multiplied by and variably aloft, even if not strictly aintsted, in both two and three dimension variants of this adjudicating modifiable so called as 'variants of two or three dimensions only."
"The lid was only removed by privileged viewers , so these scenes might have been more intimate .","Pure crowds drew the lids themselves, so it's doubtful these scenes were more intimate... until this particular one was shown open to all but a few, equating to televised viewing and potentially revealing something more theatrical if we were to look back and see them in person firsthand, not showcasing privileged moments in film history or science fiction either way (not all photos were taken, sorry sorry, but I don"
It serves Chandimandir Cantonment area of Panchkula city .,"serves the entire area of the northwestern part of PANDOLIM CantonMENT of Panchkula city, Chandimandir Cacment, It.."
"Slough High School was a girls selective grammar school in Slough , Buckinghamshire , now Berkshire .","Slough High School was a grammar school run off cuneiform in Sloough, Buckinghamshire - now Berkshire, formerly known as Slowan (scholastic selective grammar schools) i.e."
"Eugene D. Engley was born on 5 April 1851 in Attleborough , Massachusetts , as the son of James Henry Engley and his wife , former Mary Kaley .","born Eugene D. Engley) born 5 April 1851 in Attleborough, Massachusetts - he was the son of James Henry Engle, son and wife. of his wife, former Mary Kaley – and fathered by his father, James H. (Beck) Engly & Son, wife and son, respectively."
"Maritsa Lazari was born in Cyprus in October 1943 and emigrated with her family at the age of 16 to London , England .","born in Cyprus in October 1943, maritsa lazari, aged 16, emigrated with her family to London, England at the age of 16."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi performing Rihanna 's `` Rude Boy '' .","Anni Rossi's rendition of Rihanna'''Rude Boy  starring Gigi Wacky w/Itts Own lyrics by Yeezyeezy spawned a viral sensation on MTV Hive, filmed and broadcasteDate - on March 5... 2011."
"The Machpelah Cemetery , also spelled as '' Macpelah Cemetery `` or '' Macphelah Cemetery `` , is a graveyard in Hudson County , New Jersey .","Spelled Machpelah Cemetery - also spelled ""Macpel""  or simply ""macphelah Ciders"" -- this cemetery can be found in Hudson Count # 54546 (verwaltung: Machpellas Cemetery) somewhere north east central NJ & Northeast NJ; it's a cemetery based out of Wayne County OH#, home county if you don't know it, but it is actually referred to as """
The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,"Songwriting - Gala wrote and wrote it, produced by Filippo Andrea Carmeni & Maurizio Molella '05 / Founded in 2009."
"According to Prior , Robert Goldsmith the grandfather of the poet , playwright and novelist Oliver Goldsmith was the first of the family to settle at Ballyoughter .","Prior narrated tumultuous married father Robert Goldsmith (born c1980 - 1993 & d. 1991), who was the granddaughter of acclaimed poet, playwright and novelist Oliver Goldsec, settling down in Ballyoughter before his family's arrival a year and   half yearly... Prior wrote in her memoirs"
Omitting the engines and their fuel would reduce complexity and increase payload .,"A simple IMO would be to not rely on the combiting engine (i.e., the fuel it uses to start the process, etc.), let alone the payload... and the complexity to follow, ie without the engines themselves (and with their fuel)."
"According to Tobe and Gunnar Hansen , the reason why he wore a mask was that the mask really determined his personality .","A masked-over-skine man, so named due to his strong'masking mask' being a defining mascot for some of his own personal psyche, narwen authors Tobe and Gunn ar Hansen explain, is how this guy got his start in the first place, according to Hans hind, who insisted he wear it as if it were sexy or pasternally cool, even though"
"The private Claiborne Academy is located in Haynesville , near the Parish Claiborne .","Sqnead Baptist Church Precincts also call it Claiborne Academy, a private non-academy run and run by the theologian and creative arts and social services charity NHS SUNDAYS Academy; Haynesville, Haynessville; close to the parish church of Parish Claivaire; an academy run run & independent by an independent principal named Paul Harris, founded in 1935, owned and partly funded by donations to charity CK"
